frm_class;frm_snr;frm_nobs;depth_from;depth_to;tsw;variable;network;station;instrument;tsw;lon;lat;idx
not representative;-1.7924099;7764;0.05;0.05;bulk;soil_moisture;ARM;Plevna;Water-Matric-Potential-Sensor-229L-E;bulk;-98.329;37.953;191
not representative;-0.05631809;10442;0.05;0.05;bulk;soil_moisture;ARM;Plevna;Water-Matric-Potential-Sensor-229L-W;bulk;-98.329;37.953;192
representative;2.6462836;6137;0.05;0.05;bulk;soil_moisture;ARM;Ringwood;Hydraprobe-II-Sdi-12-E;bulk;-98.284;36.431;193
representative;2.2725728;6137;0.05;0.05;bulk;soil_moisture;ARM;Ringwood;Hydraprobe-II-Sdi-12-S;bulk;-98.284;36.431;194
representative;0.544445;6093;0.05;0.05;bulk;soil_moisture;ARM;Ringwood;Hydraprobe-II-Sdi-12-W;bulk;-98.284;36.431;195
undeducible;-19.418743;8693;0.05;0.05;bulk;soil_moisture;ARM;Ringwood;Water-Matric-Potential-Sensor-229L-E;bulk;-98.284;36.431;196
undeducible;-13.003702;12131;0.05;0.05;bulk;soil_moisture;ARM;Ringwood;Water-Matric-Potential-Sensor-229L-W;bulk;-98.284;36.431;197
not representative;-11.331049;6135;0.1;0.1;bulk;soil_moisture;ARM;Ringwood;Hydraprobe-II-Sdi-12-E;bulk;-98.284;36.431;198
not representative;-7.949116;5872;0.1;0.1;bulk;soil_moisture;ARM;Ringwood;Hydraprobe-II-Sdi-12-S;bulk;-98.284;36.431;199
not representative;-8.425082;6132;0.1;0.1;bulk;soil_moisture;ARM;Ringwood;Hydraprobe-II-Sdi-12-W;bulk;-98.284;36.431;200
very representative;7.2098045;3210;0.05;0.05;bulk;soil_moisture;ARM;Seminole;Water-Matric-Potential-Sensor-229L-E;bulk;-96.736;35.246;201
very representative;5.2821574;3939;0.05;0.05;bulk;soil_moisture;ARM;Seminole;Water-Matric-Potential-Sensor-229L-W;bulk;-96.736;35.246;202
representative;2.644352;10874;0.05;0.05;bulk;soil_moisture;ARM;Towanda;Water-Matric-Potential-Sensor-229L-E;bulk;-97.02;37.842;203
representative;1.420674;9609;0.05;0.05;bulk;soil_moisture;ARM;Towanda;Water-Matric-Potential-Sensor-229L-W;bulk;-97.02;37.842;204
very representative;4.7913136;6674;0.05;0.05;bulk;soil_moisture;ARM;Tryon;Hydraprobe-II-Sdi-12-E;bulk;-97.0695;35.8615;205
very representative;3.0400004;6736;0.05;0.05;bulk;soil_moisture;ARM;Tryon;Hydraprobe-II-Sdi-12-S;bulk;-97.0695;35.8615;206
very representative;3.360788;6653;0.05;0.05;bulk;soil_moisture;ARM;Tryon;Hydraprobe-II-Sdi-12-W;bulk;-97.0695;35.8615;207
undeducible;-14.101234;2396;0.1;0.1;bulk;soil_moisture;ARM;Tryon;Hydraprobe-II-Sdi-12-E;bulk;-97.0695;35.8615;208
undeducible;-19.17341;6906;0.1;0.1;bulk;soil_moisture;ARM;Tryon;Hydraprobe-II-Sdi-12-S;bulk;-97.0695;35.8615;209
not representative;-12.0770445;2224;0.1;0.1;bulk;soil_moisture;ARM;Tryon;Hydraprobe-II-Sdi-12-W;bulk;-97.0695;35.8615;210
not representative;-1.4573196;6882;0.025;0.025;bulk;soil_moisture;ARM;Tyro;SMP1-A;bulk;-95.788;37.068;211
not representative;-1.4720488;6982;0.025;0.025;bulk;soil_moisture;ARM;Tyro;SMP1-B;bulk;-95.788;37.068;212
not representative;-1.5205669;7380;0.025;0.025;bulk;soil_moisture;ARM;Tyro;SMP1-C;bulk;-95.788;37.068;213
not representative;-3.7647514;11043;0.05;0.05;bulk;soil_moisture;ARM;Tyro;Water-Matric-Potential-Sensor-229L-E;bulk;-95.788;37.068;214
not representative;-3.5306613;11572;0.05;0.05;bulk;soil_moisture;ARM;Tyro;Water-Matric-Potential-Sensor-229L-W;bulk;-95.788;37.068;215
undeducible;;3;0.025;0.025;bulk;soil_moisture;ARM;ValleyFloor;SMP1-A;bulk;-106.817;40.4622;216
undeducible;;25;0.025;0.025;bulk;soil_moisture;ARM;ValleyFloor;SMP1-B;bulk;-106.817;40.4622;217
undeducible;;0;0.025;0.025;bulk;soil_moisture;ARM;ValleyFloor;SMP1-C;bulk;-106.817;40.4622;218
representative;0.6944412;11840;0.05;0.05;bulk;soil_moisture;ARM;Vici;Water-Matric-Potential-Sensor-229L-E;bulk;-99.134;36.061;219
representative;0.19544311;6323;0.05;0.05;bulk;soil_moisture;ARM;Vici;Water-Matric-Potential-Sensor-229L-W;bulk;-99.134;36.061;220
not representative;-1.8076502;9409;0.025;0.025;bulk;soil_moisture;ARM;Waukomis;SMP1-A;bulk;-97.928;36.311;221
not representative;-0.16685034;9550;0.025;0.025;bulk;soil_moisture;ARM;Waukomis;SMP1-B;bulk;-97.928;36.311;222
not representative;-0.48986745;9703;0.025;0.025;bulk;soil_moisture;ARM;Waukomis;SMP1-C;bulk;-97.928;36.311;223
very representative;3.9614222;7165;0.05;0.05;bulk;soil_moisture;ARM;Waukomis;Hydraprobe-II-Sdi-12-E;bulk;-97.928;36.311;224
representative;2.9922667;7143;0.05;0.05;bulk;soil_moisture;ARM;Waukomis;Hydraprobe-II-Sdi-12-S;bulk;-97.928;36.311;225
very representative;3.0470304;7164;0.05;0.05;bulk;soil_moisture;ARM;Waukomis;Hydraprobe-II-Sdi-12-W;bulk;-97.928;36.311;226
undeducible;-18.257975;6537;0.1;0.1;bulk;soil_moisture;ARM;Waukomis;Hydraprobe-II-Sdi-12-E;bulk;-97.928;36.311;227
undeducible;-17.90305;6552;0.1;0.1;bulk;soil_moisture;ARM;Waukomis;Hydraprobe-II-Sdi-12-S;bulk;-97.928;36.311;228
undeducible;-20.090841;6552;0.1;0.1;bulk;soil_moisture;ARM;Waukomis;Hydraprobe-II-Sdi-12-W;bulk;-97.928;36.311;229
not representative;-0.4297651;886;0.1;0.1;bulk;soil_moisture;AWDN;Ainsworth;ThetaProbe-ML2X;bulk;-99.49;42.33;230
representative;2.3157084;1138;0.1;0.1;bulk;soil_moisture;AWDN;AllianceWest;ThetaProbe-ML2X;bulk;-103.08;42.01;231
undeducible;-0.7350694;221;0.1;0.1;bulk;soil_moisture;AWDN;AllianceWest;Vitel;bulk;-103.08;42.01;232
representative;1.0072232;1424;0.1;0.1;bulk;soil_moisture;AWDN;Arthur;ThetaProbe-ML2X;bulk;-101.31;41.39;233
not representative;-2.9546611;1538;0.1;0.1;bulk;soil_moisture;AWDN;Barta;ThetaProbe-ML2X;bulk;-99.39;42.14;234
representative;0.95109725;847;0.1;0.1;bulk;soil_moisture;AWDN;Beatrice;Vitel;bulk;-96.56;40.18;235
representative;1.397799;797;0.1;0.1;bulk;soil_moisture;AWDN;BruleNorthTable;ThetaProbe-ML2X;bulk;-101.59;41.09;236
representative;0.66462326;1487;0.1;0.1;bulk;soil_moisture;AWDN;Brunswick;ThetaProbe-ML2X;bulk;-97.55;42.21;237
representative;1.9283947;1456;0.1;0.1;bulk;soil_moisture;AWDN;CedarPoint;ThetaProbe-ML2X;bulk;-101.38;41.12;238
not representative;-4.6019998;1598;0.1;0.1;bulk;soil_moisture;AWDN;CentralCity;ThetaProbe-ML2X;bulk;-97.58;41.09;239
not representative;-3.9740434;2097;0.1;0.1;bulk;soil_moisture;AWDN;Champion;ThetaProbe-ML2X;bulk;-101.43;40.24;240
not representative;-1.7822058;1604;0.1;0.1;bulk;soil_moisture;AWDN;ClayCenter(SC);ThetaProbe-ML2X;bulk;-98.08;40.34;241
not representative;-2.1019416;1124;0.1;0.1;bulk;soil_moisture;AWDN;Concord(NE);ThetaProbe-ML2X;bulk;-96.57;42.23;242
not representative;-2.2816396;1655;0.1;0.1;bulk;soil_moisture;AWDN;Cozad;ThetaProbe-ML2X;bulk;-99.57;40.58;243
not representative;-1.8681884;2072;0.1;0.1;bulk;soil_moisture;AWDN;Curtisunsta;ThetaProbe-ML2X;bulk;-100.3;40.38;244
undeducible;-0.44795322;321;0.1;0.1;bulk;soil_moisture;AWDN;Dickens;ThetaProbe-ML2X;bulk;-100.59;40.57;245
not representative;-0.9887795;1258;0.1;0.1;bulk;soil_moisture;AWDN;Elgin;ThetaProbe-ML2X;bulk;-98.11;41.56;246
not representative;-2.6126285;1382;0.1;0.1;bulk;soil_moisture;AWDN;Elgin;Vitel;bulk;-98.11;41.56;247
representative;2.9475853;1342;0.1;0.1;bulk;soil_moisture;AWDN;Gordon;ThetaProbe-ML2X;bulk;-102.1;42.44;248
not representative;-2.7215188;1212;0.1;0.1;bulk;soil_moisture;AWDN;Gothenburg;ThetaProbe-ML2X;bulk;-100.11;40.57;249
not representative;-8.304427;1629;0.1;0.1;bulk;soil_moisture;AWDN;GrandIsland;ThetaProbe-ML2X;bulk;-98.3;40.53;250
undeducible;-3.255306;103;0.1;0.1;bulk;soil_moisture;AWDN;Gudmundsens;ThetaProbe-ML2X;bulk;-101.26;42.04;251
undeducible;-12.087748;1115;0.1;0.1;bulk;soil_moisture;AWDN;Gudmundsens;Vitel;bulk;-101.26;42.04;252
not representative;-1.9137774;1884;0.1;0.1;bulk;soil_moisture;AWDN;Halsey;ThetaProbe-ML2X;bulk;-100.09;41.54;253
representative;0.81317675;1434;0.1;0.1;bulk;soil_moisture;AWDN;HigginsRanch;ThetaProbe-ML2X;bulk;-99.15;42.5;254
not representative;-1.6467379;1242;0.1;0.1;bulk;soil_moisture;AWDN;Holdrege;ThetaProbe-ML2X;bulk;-99.22;40.2;255
not representative;-3.3637989;1190;0.1;0.1;bulk;soil_moisture;AWDN;Holdrege4N;ThetaProbe-ML2X;bulk;-99.21;40.3;256
undeducible;;0;0.1;0.1;bulk;soil_moisture;AWDN;IndianCaveStPark;ThetaProbe-ML2X;bulk;-95.37;40.17;257
undeducible;-17.617914;378;0.1;0.1;bulk;soil_moisture;AWDN;IndianCaveStPark;Vitel;bulk;-95.37;40.17;258
not representative;-2.3640742;1617;0.1;0.1;bulk;soil_moisture;AWDN;Kearney;ThetaProbe-ML2X;bulk;-99.01;40.43;259
undeducible;-4.981917;294;0.1;0.1;bulk;soil_moisture;AWDN;Lexington;ThetaProbe-ML2X;bulk;-99.44;40.46;260
undeducible;1.3540229;500;0.1;0.1;bulk;soil_moisture;AWDN;Lincoln82E20S;ThetaProbe-ML2X;bulk;-96.36;40.47;261
not representative;-0.027407026;1230;0.1;0.1;bulk;soil_moisture;AWDN;McCook;ThetaProbe-ML2X;bulk;-100.35;40.14;262
not representative;-0.38856345;1182;0.1;0.1;bulk;soil_moisture;AWDN;Mead;ThetaProbe-ML2X;bulk;-96.29;41.09;263
not representative;-1.2791919;1074;0.1;0.1;bulk;soil_moisture;AWDN;MeadAgrofarm;ThetaProbe-ML2X;bulk;-96.24;41.09;264
representative;1.9765432;1495;0.1;0.1;bulk;soil_moisture;AWDN;Merna;ThetaProbe-ML2X;bulk;-99.46;41.27;265
very representative;3.0376747;1001;0.1;0.1;bulk;soil_moisture;AWDN;Merritt;ThetaProbe-ML2X;bulk;-100.54;42.27;266
not representative;-2.768449;1508;0.1;0.1;bulk;soil_moisture;AWDN;Minden;ThetaProbe-ML2X;bulk;-99.03;40.31;267
not representative;-5.0408697;1195;0.1;0.1;bulk;soil_moisture;AWDN;MitchellFarms;ThetaProbe-ML2X;bulk;-103.42;41.56;268
undeducible;-5.8105483;1545;0.1;0.1;bulk;soil_moisture;AWDN;MitchellFarms;Vitel;bulk;-103.42;41.56;269
undeducible;9.602354;433;0.1;0.1;bulk;soil_moisture;AWDN;Monroe;ThetaProbe-ML2X;bulk;-97.31;41.23;270
undeducible;-7.730498;789;0.1;0.1;bulk;soil_moisture;AWDN;NebraskaCity;ThetaProbe-ML2X;bulk;-95.48;40.32;271
undeducible;;97;0.1;0.1;bulk;soil_moisture;AWDN;NebraskaCity2N;ThetaProbe-ML2X;bulk;-95.53;40.42;272
not representative;-5.887666;893;0.1;0.1;bulk;soil_moisture;AWDN;Newport;ThetaProbe-ML2X;bulk;-99.23;42.35;273
representative;0.7612602;1466;0.1;0.1;bulk;soil_moisture;AWDN;NorthPlatte;ThetaProbe-ML2X;bulk;-100.46;41.05;274
representative;1.1657368;1243;0.1;0.1;bulk;soil_moisture;AWDN;ONeill;ThetaProbe-ML2X;bulk;-98.45;42.28;275
representative;1.2560486;1540;0.1;0.1;bulk;soil_moisture;AWDN;ONeill;Vitel;bulk;-98.45;42.28;276
not representative;-3.4985352;1308;0.1;0.1;bulk;soil_moisture;AWDN;Ord;ThetaProbe-ML2X;bulk;-98.56;41.37;277
not representative;-0.27164614;1147;0.1;0.1;bulk;soil_moisture;AWDN;Ord;Vitel;bulk;-98.56;41.37;278
not representative;-0.60615987;2116;0.1;0.1;bulk;soil_moisture;AWDN;RedCloud;ThetaProbe-ML2X;bulk;-98.17;40.05;279
not representative;-1.147389;1433;0.1;0.1;bulk;soil_moisture;AWDN;Scottsbluff;ThetaProbe-ML2X;bulk;-103.4;41.53;280
not representative;-2.6589348;1509;0.1;0.1;bulk;soil_moisture;AWDN;Shelton;ThetaProbe-ML2X;bulk;-98.45;40.44;281
representative;0.7306814;1111;0.1;0.1;bulk;soil_moisture;AWDN;Sidney;ThetaProbe-ML2X;bulk;-103.01;41.13;282
not representative;-2.9070601;1522;0.1;0.1;bulk;soil_moisture;AWDN;Smithfield;ThetaProbe-ML2X;bulk;-99.4;40.35;283
representative;1.7883805;1378;0.1;0.1;bulk;soil_moisture;AWDN;Sparks;ThetaProbe-ML2X;bulk;-100.12;42.59;284
not representative;-0.64923537;1290;0.1;0.1;bulk;soil_moisture;AWDN;WestPoint;ThetaProbe-ML2X;bulk;-96.44;41.51;285
not representative;-1.3452033;1384;0.1;0.1;bulk;soil_moisture;AWDN;WestPoint;Vitel;bulk;-96.44;41.51;286
not representative;-0.63494176;2073;0.1;0.1;bulk;soil_moisture;AWDN;York;ThetaProbe-ML2X;bulk;-97.37;40.52;287
not representative;-6.4397984;1798;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-1;GS-3;bulk;22.98104;53.63502;288
not representative;-6.41507;1783;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-1;GS-3;bulk;22.98104;53.63502;289
not representative;-5.5758066;1816;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-2;GS-3;bulk;22.98128;53.63398;290
not representative;-8.020508;1739;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-2;GS-3;bulk;22.98128;53.63398;291
not representative;-2.1374264;1818;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-3;GS-3;bulk;22.98151;53.63294;292
not representative;-5.0583196;1736;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-3;GS-3;bulk;22.98151;53.63294;293
not representative;-4.546034;1857;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-4;GS-3;bulk;22.98174;53.6319;294
not representative;-6.5983;1789;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-4;GS-3;bulk;22.98174;53.6319;295
not representative;-0.37704256;1678;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-5;GS-3;bulk;22.98197;53.63086;296
not representative;-8.1443815;1661;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-5;GS-3;bulk;22.98197;53.63086;297
not representative;-6.995286;1830;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-6;GS-3;bulk;22.9793;53.63489;298
undeducible;-18.805077;1700;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-6;GS-3;bulk;22.9793;53.63489;299
not representative;-6.8971534;1866;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-7;GS-3;bulk;22.97952;53.63384;300
undeducible;-28.977571;1490;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-7;GS-3;bulk;22.97952;53.63384;301
not representative;-7.686904;1721;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-8;GS-3;bulk;22.97976;53.6328;302
undeducible;-18.052536;1631;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-8;GS-3;bulk;22.97976;53.6328;303
not representative;-2.769503;1772;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-9;GS-3;bulk;22.98;53.63176;304
undeducible;-15.05081;1435;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;grassland-soil-9;GS-3;bulk;22.98;53.63176;305
undeducible;-12.134339;1069;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-11;GS-3;bulk;22.87763;53.60373;306
undeducible;-22.641436;139;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-11;GS-3;bulk;22.87763;53.60373;307
undeducible;-10.104961;430;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-12;GS-3;bulk;22.87979;53.60449;308
undeducible;;0;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-12;GS-3;bulk;22.87979;53.60449;309
undeducible;-34.211388;600;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-13;GS-3;bulk;22.88196;53.60526;310
undeducible;-12.042414;174;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-13;GS-3;bulk;22.88196;53.60526;311
undeducible;-17.001335;782;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-14;GS-3;bulk;22.87634;53.60501;312
undeducible;;0;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-14;GS-3;bulk;22.87634;53.60501;313
undeducible;-13.740847;666;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-15;GS-3;bulk;22.8785;53.60578;314
undeducible;;98;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-15;GS-3;bulk;22.8785;53.60578;315
undeducible;-22.393234;648;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-16;GS-3;bulk;22.88066;53.60655;316
undeducible;;66;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-16;GS-3;bulk;22.88066;53.60655;317
undeducible;-17.207539;667;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-17;GS-3;bulk;22.87504;53.6063;318
undeducible;;85;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-17;GS-3;bulk;22.87504;53.6063;319
not representative;-8.3776655;994;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-18;GS-3;bulk;22.87721;53.60707;320
undeducible;;30;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-18;GS-3;bulk;22.87721;53.60707;321
not representative;-9.694775;971;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-19;GS-3;bulk;22.87937;53.60784;322
undeducible;-5.23701;132;0.1;0.1;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-19;GS-3;bulk;22.87937;53.60784;323
undeducible;;0;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-21;GS-3;bulk;22.87695;53.61864;324
undeducible;;4;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-22;GS-3;bulk;22.87945;53.61882;325
undeducible;-10.438476;179;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-23;GS-3;bulk;22.88195;53.61899;326
undeducible;;5;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-24;GS-3;bulk;22.87665;53.62012;327
undeducible;;62;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-25;GS-3;bulk;22.87915;53.6203;328
undeducible;-25.168194;186;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-26;GS-3;bulk;22.88165;53.62048;329
undeducible;;71;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-27;GS-3;bulk;22.87634;53.6216;330
undeducible;-6.6130934;118;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-28;GS-3;bulk;22.87884;53.62178;331
undeducible;1.2734871;107;0.05;0.05;bulk;soil_moisture;BIEBRZA_S-1;marshland-soil-29;GS-3;bulk;22.88135;53.62196;332
not representative;-6.0290675;2684;0.05;0.05;bulk;soil_moisture;BNZ-LTER;CRREL-Met;CS615;bulk;-147.49038;65.15426;333
undeducible;-21.018871;1562;0.1;0.1;bulk;soil_moisture;BNZ-LTER;CRREL-Met;CS615;bulk;-147.49038;65.15426;334
not representative;-7.8528357;1639;0.05;0.05;bulk;soil_moisture;BNZ-LTER;FP1A;CS615;bulk;-148.25769;64.6986;335
undeducible;;99;0.1;0.1;bulk;soil_moisture;BNZ-LTER;FP1A;CS615;bulk;-148.25769;64.6986;336
undeducible;-13.353291;2577;0.05;0.05;bulk;soil_moisture;BNZ-LTER;FP2A;CS615;bulk;-148.25247;64.69878;337
undeducible;-33.155823;2566;0.1;0.1;bulk;soil_moisture;BNZ-LTER;FP2A;CS615;bulk;-148.25247;64.69878;338
not representative;-1.4083207;3564;0.05;0.05;bulk;soil_moisture;BNZ-LTER;FP3A;CS615;bulk;-148.15094;64.72323;339
not representative;-7.9356265;3523;0.1;0.1;bulk;soil_moisture;BNZ-LTER;FP3A;CS615;bulk;-148.15094;64.72323;340
undeducible;7.674494;4276;0.05;0.05;bulk;soil_moisture;BNZ-LTER;FP4A;CS615;bulk;-148.23686;64.67879;341
not representative;-0.7775563;4274;0.1;0.1;bulk;soil_moisture;BNZ-LTER;FP4A;CS615;bulk;-148.23686;64.67879;342
not representative;-2.1576395;3935;0.05;0.05;bulk;soil_moisture;BNZ-LTER;FP5A;CS615;bulk;-148.24906;64.68148;343
not representative;-9.039081;3890;0.1;0.1;bulk;soil_moisture;BNZ-LTER;FP5A;CS615;bulk;-148.24906;64.68148;344
undeducible;1.8708929;771;0.1;0.1;bulk;soil_moisture;BNZ-LTER;HELMERS;CS615-A;bulk;-147.54357;65.17092;345
undeducible;-3.710798;1912;0.1;0.1;bulk;soil_moisture;BNZ-LTER;HELMERS;CS615-B;bulk;-147.54357;65.17092;346
not representative;-2.7720013;472;0.1;0.1;bulk;soil_moisture;BNZ-LTER;HELMERS;CS615-C;bulk;-147.54357;65.17092;347
undeducible;-11.953675;776;0.1;0.1;bulk;soil_moisture;BNZ-LTER;HELMERS;CS615-D;bulk;-147.54357;65.17092;348
not representative;-0.54694754;3201;0.05;0.05;bulk;soil_moisture;BNZ-LTER;LTER1;CS615;bulk;-148.31635;64.74296;349
not representative;-1.5084101;2879;0.1;0.1;bulk;soil_moisture;BNZ-LTER;LTER1;CS615;bulk;-148.31635;64.74296;350
undeducible;-16.852827;2813;0.05;0.05;bulk;soil_moisture;BNZ-LTER;LTER2;CS615;bulk;-148.25491;64.6989;351
undeducible;;71;0.1;0.1;bulk;soil_moisture;BNZ-LTER;LTER2;CS615;bulk;-148.25491;64.6989;352
very representative;4.136925;3292;0.05;0.05;bulk;soil_moisture;BNZ-LTER;UP1A;CS615;bulk;-148.30273;64.73554;353
representative;2.0075955;3328;0.1;0.1;bulk;soil_moisture;BNZ-LTER;UP1A;CS615;bulk;-148.30273;64.73554;354
very representative;3.2230182;3097;0.05;0.05;bulk;soil_moisture;BNZ-LTER;UP2A;CS615;bulk;-148.35568;64.69546;355
not representative;-2.8161726;2758;0.1;0.1;bulk;soil_moisture;BNZ-LTER;UP2A;CS615;bulk;-148.35568;64.69546;356
undeducible;-1.0059073;1048;0.05;0.05;bulk;soil_moisture;BNZ-LTER;UP3A;CS615;bulk;-148.2795;64.76743;357
undeducible;-3.572856;1035;0.1;0.1;bulk;soil_moisture;BNZ-LTER;UP3A;CS615;bulk;-148.2795;64.76743;358
undeducible;;74;0.0;0.05;bulk;soil_moisture;CHINA;BAISE;Coring-device-auger;bulk;106.6;23.9;359
undeducible;;74;0.05;0.1;bulk;soil_moisture;CHINA;BAISE;Coring-device-auger;bulk;106.6;23.9;360
undeducible;4.637202;147;0.0;0.05;bulk;soil_moisture;CHINA;BAOQING;Coring-device-auger;bulk;132.18;46.32;361
undeducible;-1.7347833;270;0.05;0.1;bulk;soil_moisture;CHINA;BAOQING;Coring-device-auger;bulk;132.18;46.32;362
undeducible;-0.6108809;261;0.0;0.05;bulk;soil_moisture;CHINA;BAYAN;Coring-device-auger;bulk;127.35;46.08;363
undeducible;-2.1539361;436;0.05;0.1;bulk;soil_moisture;CHINA;BAYAN;Coring-device-auger;bulk;127.35;46.08;364
undeducible;-1.095947;211;0.0;0.05;bulk;soil_moisture;CHINA;BOLI;Coring-device-auger;bulk;130.55;45.75;365
undeducible;-3.4174027;321;0.05;0.1;bulk;soil_moisture;CHINA;BOLI;Coring-device-auger;bulk;130.55;45.75;366
undeducible;-2.1266134;288;0.0;0.05;bulk;soil_moisture;CHINA;CHANGLIN;Coring-device-auger;bulk;123.97;44.25;367
undeducible;-3.6943123;495;0.05;0.1;bulk;soil_moisture;CHINA;CHANGLIN;Coring-device-auger;bulk;123.97;44.25;368
undeducible;0.000551192;237;0.0;0.05;bulk;soil_moisture;CHINA;CHAOYANG;Coring-device-auger;bulk;120.45;41.55;369
undeducible;-2.0569918;411;0.05;0.1;bulk;soil_moisture;CHINA;CHAOYANG;Coring-device-auger;bulk;120.45;41.55;370
undeducible;;54;0.0;0.05;bulk;soil_moisture;CHINA;DUNHUA;Coring-device-auger;bulk;128.2;43.37;371
undeducible;;58;0.05;0.1;bulk;soil_moisture;CHINA;DUNHUA;Coring-device-auger;bulk;128.2;43.37;372
undeducible;-8.107073;283;0.0;0.05;bulk;soil_moisture;CHINA;FUYU;Coring-device-auger;bulk;124.48;47.8;373
undeducible;-8.0805025;466;0.05;0.1;bulk;soil_moisture;CHINA;FUYU;Coring-device-auger;bulk;124.48;47.8;374
undeducible;14.169589;236;0.0;0.05;bulk;soil_moisture;CHINA;FUYU2;Coring-device-auger;bulk;124.83;45.18;375
undeducible;0.3363224;385;0.05;0.1;bulk;soil_moisture;CHINA;FUYU2;Coring-device-auger;bulk;124.83;45.18;376
undeducible;2.4866934;178;0.0;0.05;bulk;soil_moisture;CHINA;GUYUAN;Coring-device-auger;bulk;106.27;36.0;377
undeducible;1.611754;371;0.05;0.1;bulk;soil_moisture;CHINA;GUYUAN;Coring-device-auger;bulk;106.27;36.0;378
undeducible;5.568292;186;0.0;0.05;bulk;soil_moisture;CHINA;HAERBIN;Coring-device-auger;bulk;126.77;45.75;379
undeducible;-0.7558942;345;0.05;0.1;bulk;soil_moisture;CHINA;HAERBIN;Coring-device-auger;bulk;126.77;45.75;380
undeducible;0.48706523;191;0.0;0.05;bulk;soil_moisture;CHINA;HAILUN;Coring-device-auger;bulk;126.97;47.43;381
undeducible;-4.227102;343;0.05;0.1;bulk;soil_moisture;CHINA;HAILUN;Coring-device-auger;bulk;126.97;47.43;382
undeducible;;50;0.0;0.05;bulk;soil_moisture;CHINA;HAINONG;Coring-device-auger;bulk;125.63;42.53;383
undeducible;;48;0.05;0.1;bulk;soil_moisture;CHINA;HAINONG;Coring-device-auger;bulk;125.63;42.53;384
undeducible;0.0030355179;174;0.0;0.05;bulk;soil_moisture;CHINA;HUANXIAN;Coring-device-auger;bulk;107.3;36.58;385
undeducible;-1.3039742;329;0.05;0.1;bulk;soil_moisture;CHINA;HUANXIAN;Coring-device-auger;bulk;107.3;36.58;386
undeducible;;75;0.0;0.05;bulk;soil_moisture;CHINA;HULIN;Coring-device-auger;bulk;132.97;45.77;387
undeducible;;73;0.05;0.1;bulk;soil_moisture;CHINA;HULIN;Coring-device-auger;bulk;132.97;45.77;388
